0,2.2768116e+00,9.8609131e-01
10,1.7643592e-01,9.3401030e-01
20,1.2064682e-01,8.8918287e-01
30,1.0107864e-01,8.5051020e-01
40,9.1131370e-02,8.1837001e-01
50,1.3818798e-02,7.9205564e-01
60,1.3631071e-02,7.7059463e-01
70,1.3165598e-02,7.5298822e-01
80,1.1238181e-02,7.3832248e-01
90,1.0489330e-02,7.2582976e-01
100,9.6424108e-03,7.1490674e-01
110,8.8061134e-03,7.0510178e-01
120,6.9874001e-03,6.9608792e-01
130,6.4039287e-03,6.8763358e-01
140,7.9926220e+00,6.7957693e-01
150,4.5840075e-03,6.7180568e-01
160,4.3352322e-03,6.6424217e-01
170,3.3723676e-03,6.5683265e-01
180,3.2978682e-03,6.4953992e-01
190,2.6418277e-03,6.4233811e-01
200,2.6644431e-03,6.3520923e-01
210,2.6815480e-03,6.2814073e-01
220,2.2983588e-03,6.2112391e-01
230,2.3496260e-03,6.1415276e-01
240,2.3895107e-03,6.0722321e-01
250,2.4196917e-03,6.0033257e-01
260,2.1980926e-03,5.9347921e-01
270,2.2349895e-03,5.8666223e-01
280,2.2632145e-03,5.7988132e-01
290,2.2841513e-03,5.7313659e-01
300,2.2989520e-03,5.6642849e-01
310,2.3085755e-03,5.5975773e-01
320,2.3138203e-03,5.5312520e-01
330,2.3153514e-03,5.4653194e-01
331,2.3153514e-03,5.4653194e-01

0,inf,9.8609131e-01
10,2.7647622e+01,9.3401030e-01
20,9.3178452e-02,8.8918287e-01
30,8.2551283e-02,8.5051020e-01
40,6.7382841e-02,8.1837001e-01
50,1.3818798e-02,7.9205564e-01
60,1.3889562e-02,7.7059463e-01
70,1.4394860e-02,7.5298822e-01
80,1.2500949e-02,7.3832248e-01
90,1.6820658e-02,7.2582976e-01
100,8.8329150e-02,7.1490674e-01
110,1.7393786e-03,7.0510178e-01
120,2.2378249e-03,6.9608792e-01
130,2.8627699e-03,6.8763358e-01
140,5.9971633e-03,6.7957693e-01
150,3.1553136e-03,6.7180568e-01
160,3.1260583e-03,6.6424217e-01
170,2.9851046e-03,6.5683265e-01
180,2.9354214e-03,6.4953992e-01
190,2.6418277e-03,6.4233811e-01
200,2.7378012e-03,6.3520923e-01
210,2.7207302e-03,6.2814073e-01
220,2.5499824e-03,6.2112391e-01
230,2.5317231e-03,6.1415276e-01
240,2.5158160e-03,6.0722321e-01
250,2.5020314e-03,6.0033257e-01
260,3.9990148e+00,5.9347921e-01
270,2.3568045e-03,5.8666223e-01
280,2.3459469e-03,5.7988132e-01
290,2.3362019e-03,5.7313659e-01
300,2.3278822e-03,5.6642849e-01
310,2.3213522e-03,5.5975773e-01
320,2.3170239e-03,5.5312520e-01
330,2.3153516e-03,5.4653194e-01
332,2.3153490e-03,5.4653194e-01

0,7.9207354e-01,9.8609131e-01
10,1.3308876e-01,9.3401030e-01
20,6.9717018e-02,8.8918287e-01
30,4.2734209e-02,8.5051020e-01
40,2.8437556e-02,8.1837001e-01
50,1.9942940e-02,7.9205564e-01
60,1.4561733e-02,7.7059463e-01
70,1.1035943e-02,7.5298822e-01
80,8.6823027e-03,7.3832248e-01
90,7.0894406e-03,7.2582976e-01
100,5.9958167e-03,7.1490674e-01
110,5.2314300e-03,7.0510178e-01
120,4.6850447e-03,6.9608792e-01
130,4.2837880e-03,6.8763358e-01
140,3.9798946e-03,6.7957693e-01
150,3.7420041e-03,6.7180568e-01
160,3.5494567e-03,6.6424217e-01
170,3.3885689e-03,6.5683265e-01
180,3.2502118e-03,6.4953992e-01
190,3.1282390e-03,6.4233811e-01
200,3.0184660e-03,6.3520923e-01
210,2.9180065e-03,6.2814073e-01
220,2.8248404e-03,6.2112391e-01
230,2.7375302e-03,6.1415276e-01
240,2.6550354e-03,6.0722321e-01
250,2.5765885e-03,6.0033257e-01
260,2.5016131e-03,5.9347921e-01
270,2.4296681e-03,5.8666223e-01
280,2.3604105e-03,5.7988132e-01
290,2.2935689e-03,5.7313659e-01
300,2.2289254e-03,5.6642849e-01
310,2.1663029e-03,5.5975773e-01
320,2.1055557e-03,5.5312520e-01
330,2.0465623e-03,5.4653194e-01
340,1.9892212e-03,5.3997911e-01
350,1.9334460e-03,5.3346794e-01
360,1.8791630e-03,5.2699972e-01
